11.1897 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113e2ffd0>, multiSample=False, name='window1', numSamples=2, pos=[-840, -525], screen=0, size=array([3360, 2100]), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
12.2254 	EXP 	Created text_7 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='An experimenter will come by to assist you', units=u'norm', win=Window(...), wrapWidth=1)
12.2512 	EXP 	text_8: autoDraw = True
15.2410 	EXP 	text_8: autoDraw = False
15.2566 	EXP 	text_9: autoDraw = True
21.2397 	EXP 	text_9: autoDraw = False
21.2563 	EXP 	text_10: autoDraw = True
27.2399 	EXP 	text_10: autoDraw = False
27.2556 	EXP 	text_13: autoDraw = True
33.2582 	EXP 	Imported images.xlsx as conditions, 1 conditions, 3 params
33.2586 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
33.2590 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/volleyball.jpg'), (u'name', u'volley ball'), (u'corrAns', u'z')])
33.6203 	EXP 	text_13: autoDraw = False
33.6203 	EXP 	text_8: autoDraw = False
33.6203 	EXP 	text_9: autoDraw = False
33.6203 	EXP 	text_10: autoDraw = False
33.6203 	EXP 	text_13: autoDraw = False
33.6203 	EXP 	image_2: image = u'images/volleyball.jpg'
33.6203 	EXP 	text_12: text = u'volley ball'
33.6203 	EXP 	image_2: autoDraw = True
33.6203 	EXP 	text_12: autoDraw = True
36.2539 	EXP 	image_2: autoDraw = False
36.2539 	EXP 	text_12: autoDraw = False
36.2539 	EXP 	text_14: autoDraw = True
42.2562 	EXP 	text_14: autoDraw = False
42.2562 	EXP 	text_15: autoDraw = True
48.2565 	EXP 	text_15: autoDraw = False
48.2565 	EXP 	text_16: autoDraw = True
54.2554 	EXP 	text_16: autoDraw = False
54.2554 	EXP 	text_17: autoDraw = True
60.2635 	EXP 	Imported images.xlsx as conditions, 1 conditions, 3 params
60.2639 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
60.2642 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/puma.jpg'), (u'name', u'puma'), (u'corrAns', u'z')])
60.4538 	EXP 	text_14: autoDraw = False
60.4538 	EXP 	text_15: autoDraw = False
60.4538 	EXP 	text_16: autoDraw = False
60.4538 	EXP 	text_17: autoDraw = False
60.4538 	EXP 	image_3: image = u'images/puma.jpg'
60.4538 	EXP 	text_18: text = u'puma'
60.4538 	EXP 	image_3: autoDraw = True
60.4538 	EXP 	text_18: autoDraw = True
61.5126 	DATA 	Keypress: z
61.5397 	EXP 	image_3: autoDraw = False
61.5397 	EXP 	text_18: autoDraw = False
61.5397 	EXP 	text_19: text = 'Correct!'
61.5397 	EXP 	text_19: autoDraw = True
62.5228 	EXP 	text_19: autoDraw = False
62.5228 	EXP 	text_19: autoDraw = False
62.5228 	EXP 	text_20: autoDraw = True
68.5229 	EXP 	text_20: autoDraw = False
68.5392 	EXP 	text_22: autoDraw = True
74.5208 	EXP 	text_22: autoDraw = False
74.5377 	EXP 	text_21: autoDraw = True
80.5229 	EXP 	text_21: autoDraw = False
80.5397 	EXP 	text_23: autoDraw = True
88.5224 	EXP 	text_23: autoDraw = False
88.5399 	EXP 	text_24: autoDraw = True
94.5135 	EXP 	Imported sounds.xlsx as conditions, 2 conditions, 1 params
94.5138 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
94.5141 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'sounds', u'sounds/animalfarm_english.wav')])
94.7076 	EXP 	Set  sound=sounds/animalfarm_english.wav
94.7076 	EXP 	Sound  started
94.7319 	EXP 	text_24: autoDraw = False
94.7319 	EXP 	text_20: autoDraw = False
94.7319 	EXP 	text_22: autoDraw = False
94.7319 	EXP 	text_21: autoDraw = False
94.7319 	EXP 	text_23: autoDraw = False
94.7319 	EXP 	text_24: autoDraw = False
94.7319 	EXP 	text_3: autoDraw = True
104.5309 	EXP 	Imported images.xlsx as conditions, 240 conditions, 3 params
104.5318 	EXP 	Created sequence: random, trialTypes=240, nReps=5, seed=None
104.5321 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/tent.jpg'), (u'name', u'tent'), (u'corrAns', u'z')])
104.7697 	EXP 	text_3: autoDraw = False
104.7697 	EXP 	text_3: autoDraw = False
104.7697 	EXP 	image: image = u'images/tent.jpg'
104.7697 	EXP 	image: size = array([300., 300.])
104.7697 	EXP 	text: text = u'tent'
104.7697 	EXP 	image: autoDraw = True
104.7697 	EXP 	text: autoDraw = True
105.6241 	DATA 	Keypress: z
105.6554 	EXP 	image: autoDraw = False
105.6554 	EXP 	text: autoDraw = False
105.6554 	EXP 	text_2: text = 'Correct!'
105.6554 	EXP 	text_2: autoDraw = True
106.6228 	EXP 	New trial (rep=0, index=1): OrderedDict([(u'images', u'images/nailpolish02b.jpg'), (u'name', u'nail polish'), (u'corrAns', u'z')])
106.8202 	EXP 	text_2: autoDraw = False
106.8202 	EXP 	text_2: autoDraw = False
106.8202 	EXP 	image: image = u'images/nailpolish02b.jpg'
106.8202 	EXP 	image: size = array([300., 300.])
106.8202 	EXP 	text: text = u'nail polish'
106.8202 	EXP 	image: autoDraw = True
106.8202 	EXP 	text: autoDraw = True
107.6562 	DATA 	Keypress: z
107.6696 	EXP 	image: autoDraw = False
107.6696 	EXP 	text: autoDraw = False
107.6696 	EXP 	text_2: text = 'Correct!'
107.6696 	EXP 	text_2: autoDraw = True
108.6555 	EXP 	New trial (rep=0, index=2): OrderedDict([(u'images', u'images/headphones02b.jpg'), (u'name', u'headphones'), (u'corrAns', u'z')])
108.8524 	EXP 	text_2: autoDraw = False
108.8524 	EXP 	text_2: autoDraw = False
108.8524 	EXP 	image: image = u'images/headphones02b.jpg'
108.8524 	EXP 	image: size = array([300., 300.])
108.8524 	EXP 	text: text = u'headphones'
108.8524 	EXP 	image: autoDraw = True
108.8524 	EXP 	text: autoDraw = True
109.6727 	DATA 	Keypress: z
109.6857 	EXP 	image: autoDraw = False
109.6857 	EXP 	text: autoDraw = False
109.6857 	EXP 	text_2: text = 'Correct!'
109.6857 	EXP 	text_2: autoDraw = True
110.6723 	EXP 	New trial (rep=0, index=3): OrderedDict([(u'images', u'images/pepper05a.jpg'), (u'name', u'lighter'), (u'corrAns', u'x')])
110.8861 	EXP 	text_2: autoDraw = False
110.8861 	EXP 	text_2: autoDraw = False
110.8861 	EXP 	image: image = u'images/pepper05a.jpg'
110.8861 	EXP 	image: size = array([300., 300.])
110.8861 	EXP 	text: text = u'lighter'
110.8861 	EXP 	image: autoDraw = True
110.8861 	EXP 	text: autoDraw = True
111.5555 	DATA 	Keypress: x
111.5695 	EXP 	image: autoDraw = False
111.5695 	EXP 	text: autoDraw = False
111.5695 	EXP 	text_2: text = 'Correct!'
111.5695 	EXP 	text_2: autoDraw = True
112.5564 	EXP 	New trial (rep=0, index=4): OrderedDict([(u'images', u'images/cat.jpg'), (u'name', u'black olive'), (u'corrAns', u'x')])
112.7865 	EXP 	text_2: autoDraw = False
112.7865 	EXP 	text_2: autoDraw = False
112.7865 	EXP 	image: image = u'images/cat.jpg'
112.7865 	EXP 	image: size = array([300., 300.])
112.7865 	EXP 	text: text = u'black olive'
112.7865 	EXP 	image: autoDraw = True
112.7865 	EXP 	text: autoDraw = True
113.6585 	DATA 	Keypress: x
113.6859 	EXP 	image: autoDraw = False
113.6859 	EXP 	text: autoDraw = False
113.6859 	EXP 	text_2: text = 'Correct!'
113.6859 	EXP 	text_2: autoDraw = True
114.6734 	EXP 	New trial (rep=0, index=5): OrderedDict([(u'images', u'images/pen03c.jpg'), (u'name', u'pepper'), (u'corrAns', u'x')])
114.8372 	EXP 	text_2: autoDraw = False
114.8372 	EXP 	text_2: autoDraw = False
114.8372 	EXP 	image: image = u'images/pen03c.jpg'
114.8372 	EXP 	image: size = array([300., 300.])
114.8372 	EXP 	text: text = u'pepper'
114.8372 	EXP 	image: autoDraw = True
114.8372 	EXP 	text: autoDraw = True
115.7731 	DATA 	Keypress: x
115.8063 	EXP 	image: autoDraw = False
115.8063 	EXP 	text: autoDraw = False
115.8063 	EXP 	text_2: text = 'Correct!'
115.8063 	EXP 	text_2: autoDraw = True
116.7899 	EXP 	New trial (rep=0, index=6): OrderedDict([(u'images', u'images/carrot02.jpg'), (u'name', u'corkscrew'), (u'corrAns', u'x')])
116.9695 	EXP 	text_2: autoDraw = False
116.9695 	EXP 	text_2: autoDraw = False
116.9695 	EXP 	image: image = u'images/carrot02.jpg'
116.9695 	EXP 	image: size = array([300., 300.])
116.9695 	EXP 	text: text = u'corkscrew'
116.9695 	EXP 	image: autoDraw = True
116.9695 	EXP 	text: autoDraw = True
117.8564 	DATA 	Keypress: x
117.8696 	EXP 	image: autoDraw = False
117.8696 	EXP 	text: autoDraw = False
117.8696 	EXP 	text_2: text = 'Correct!'
117.8696 	EXP 	text_2: autoDraw = True
118.8570 	EXP 	New trial (rep=0, index=7): OrderedDict([(u'images', u'images/puzzle.jpg'), (u'name', u'puzzle'), (u'corrAns', u'z')])
119.0698 	EXP 	text_2: autoDraw = False
119.0698 	EXP 	text_2: autoDraw = False
119.0698 	EXP 	image: image = u'images/puzzle.jpg'
119.0698 	EXP 	image: size = array([300., 300.])
119.0698 	EXP 	text: text = u'puzzle'
119.0698 	EXP 	image: autoDraw = True
119.0698 	EXP 	text: autoDraw = True
120.0906 	DATA 	Keypress: z
120.1034 	EXP 	image: autoDraw = False
120.1034 	EXP 	text: autoDraw = False
120.1034 	EXP 	text_2: text = 'Correct!'
120.1034 	EXP 	text_2: autoDraw = True
121.0913 	EXP 	New trial (rep=0, index=8): OrderedDict([(u'images', u'images/crocodile.jpg'), (u'name', u'triangle ruler'), (u'corrAns', u'x')])
121.2541 	EXP 	text_2: autoDraw = False
121.2541 	EXP 	text_2: autoDraw = False
121.2541 	EXP 	image: image = u'images/crocodile.jpg'
121.2541 	EXP 	image: size = array([300., 300.])
121.2541 	EXP 	text: text = u'triangle ruler'
121.2541 	EXP 	image: autoDraw = True
121.2541 	EXP 	text: autoDraw = True
122.0223 	DATA 	Keypress: x
122.0377 	EXP 	image: autoDraw = False
122.0377 	EXP 	text: autoDraw = False
122.0377 	EXP 	text_2: text = 'Correct!'
122.0377 	EXP 	text_2: autoDraw = True
123.0218 	EXP 	New trial (rep=0, index=9): OrderedDict([(u'images', u'images/cockroach02.jpg'), (u'name', u'belt'), (u'corrAns', u'x')])
123.1863 	EXP 	text_2: autoDraw = False
123.1863 	EXP 	text_2: autoDraw = False
123.1863 	EXP 	image: image = u'images/cockroach02.jpg'
123.1863 	EXP 	image: size = array([300., 300.])
123.1863 	EXP 	text: text = u'belt'
123.1863 	EXP 	image: autoDraw = True
123.1863 	EXP 	text: autoDraw = True
123.9723 	DATA 	Keypress: x
123.9874 	EXP 	image: autoDraw = False
123.9874 	EXP 	text: autoDraw = False
123.9874 	EXP 	text_2: text = 'Correct!'
123.9874 	EXP 	text_2: autoDraw = True
124.5217 	EXP 	Sound  stopped
124.5390 	EXP 	Sound  stopped
124.5549 	EXP 	Sound  stopped
124.5721 	EXP 	Sound  stopped
124.5886 	EXP 	Sound  stopped
124.6057 	EXP 	Sound  stopped
124.6223 	EXP 	Sound  stopped
124.6389 	EXP 	Sound  stopped
124.6559 	EXP 	Sound  stopped
124.6720 	EXP 	Sound  stopped
124.6891 	EXP 	Sound  stopped
124.7058 	EXP 	Sound  stopped
124.7227 	EXP 	Sound  stopped
124.7384 	EXP 	Sound  stopped
124.7559 	EXP 	Sound  stopped
124.7722 	EXP 	Sound  stopped
124.7895 	EXP 	Sound  stopped
124.8060 	EXP 	Sound  stopped
124.8222 	EXP 	Sound  stopped
124.8386 	EXP 	Sound  stopped
124.8553 	EXP 	Sound  stopped
124.8726 	EXP 	Sound  stopped
124.8889 	EXP 	Sound  stopped
124.9055 	EXP 	Sound  stopped
124.9227 	EXP 	Sound  stopped
124.9390 	EXP 	Sound  stopped
124.9549 	EXP 	Sound  stopped
124.9724 	EXP 	Sound  stopped
124.9889 	EXP 	text_2: autoDraw = False
124.9889 	EXP 	text_2: autoDraw = False
124.9889 	EXP 	text_4: autoDraw = True
134.9731 	EXP 	New trial (rep=0, index=1): OrderedDict([(u'sounds', u'sounds/greatgatsby_chinese.wav')])
135.0367 	EXP 	Set  sound=sounds/greatgatsby_chinese.wav
135.0367 	EXP 	Sound  started
135.0557 	EXP 	text_4: autoDraw = False
135.0557 	EXP 	text_4: autoDraw = False
135.0557 	EXP 	text_3: autoDraw = True
144.9954 	EXP 	Imported images.xlsx as conditions, 240 conditions, 3 params
144.9965 	EXP 	Created sequence: random, trialTypes=240, nReps=5, seed=None
144.9968 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/pipe.jpg'), (u'name', u'icecube'), (u'corrAns', u'x')])
145.1861 	EXP 	text_3: autoDraw = False
145.1861 	EXP 	text_3: autoDraw = False
145.1861 	EXP 	image: image = u'images/pipe.jpg'
145.1861 	EXP 	image: size = array([300., 300.])
145.1861 	EXP 	text: text = u'icecube'
145.1861 	EXP 	image: autoDraw = True
145.1861 	EXP 	text: autoDraw = True
145.9724 	DATA 	Keypress: x
145.9859 	EXP 	image: autoDraw = False
145.9859 	EXP 	text: autoDraw = False
145.9859 	EXP 	text_2: text = 'Correct!'
145.9859 	EXP 	text_2: autoDraw = True
146.9730 	EXP 	New trial (rep=0, index=1): OrderedDict([(u'images', u'images/lantern03.jpg'), (u'name', u'lantern'), (u'corrAns', u'z')])
147.1712 	EXP 	text_2: autoDraw = False
147.1712 	EXP 	text_2: autoDraw = False
147.1712 	EXP 	image: image = u'images/lantern03.jpg'
147.1712 	EXP 	image: size = array([300., 300.])
147.1712 	EXP 	text: text = u'lantern'
147.1712 	EXP 	image: autoDraw = True
147.1712 	EXP 	text: autoDraw = True
147.8727 	DATA 	Keypress: z
147.8860 	EXP 	image: autoDraw = False
147.8860 	EXP 	text: autoDraw = False
147.8860 	EXP 	text_2: text = 'Correct!'
147.8860 	EXP 	text_2: autoDraw = True
148.8730 	EXP 	New trial (rep=0, index=2): OrderedDict([(u'images', u'images/comb02a.jpg'), (u'name', u'diploma'), (u'corrAns', u'x')])
149.0550 	EXP 	text_2: autoDraw = False
149.0550 	EXP 	text_2: autoDraw = False
149.0550 	EXP 	image: image = u'images/comb02a.jpg'
149.0550 	EXP 	image: size = array([300., 300.])
149.0550 	EXP 	text: text = u'diploma'
149.0550 	EXP 	image: autoDraw = True
149.0550 	EXP 	text: autoDraw = True
149.6899 	DATA 	Keypress: x
149.7186 	EXP 	image: autoDraw = False
149.7186 	EXP 	text: autoDraw = False
149.7186 	EXP 	text_2: text = 'Correct!'
149.7186 	EXP 	text_2: autoDraw = True
150.7044 	EXP 	New trial (rep=0, index=3): OrderedDict([(u'images', u'images/ashtray02b.jpg'), (u'name', u'ashtray'), (u'corrAns', u'z')])
150.9026 	EXP 	text_2: autoDraw = False
150.9026 	EXP 	text_2: autoDraw = False
150.9026 	EXP 	image: image = u'images/ashtray02b.jpg'
150.9026 	EXP 	image: size = array([300., 300.])
150.9026 	EXP 	text: text = u'ashtray'
150.9026 	EXP 	image: autoDraw = True
150.9026 	EXP 	text: autoDraw = True
151.8558 	DATA 	Keypress: z
151.8705 	EXP 	image: autoDraw = False
151.8705 	EXP 	text: autoDraw = False
151.8705 	EXP 	text_2: text = 'Correct!'
151.8705 	EXP 	text_2: autoDraw = True
152.8556 	EXP 	New trial (rep=0, index=4): OrderedDict([(u'images', u'images/gps.jpg'), (u'name', u'gps'), (u'corrAns', u'z')])
153.0702 	EXP 	text_2: autoDraw = False
153.0702 	EXP 	text_2: autoDraw = False
153.0702 	EXP 	image: image = u'images/gps.jpg'
153.0702 	EXP 	image: size = array([300., 300.])
153.0702 	EXP 	text: text = u'gps'
153.0702 	EXP 	image: autoDraw = True
153.0702 	EXP 	text: autoDraw = True
154.1897 	DATA 	Keypress: z
154.2029 	EXP 	image: autoDraw = False
154.2029 	EXP 	text: autoDraw = False
154.2029 	EXP 	text_2: text = 'Correct!'
154.2029 	EXP 	text_2: autoDraw = True
