8.0289 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1140fbfd0>, multiSample=False, name='window1', numSamples=2, pos=[-840, -525], screen=0, size=array([3360, 2100]), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
8.6503 	EXP 	Created text_15 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'green', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_15', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([  0., 128.,   0.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
8.6699 	EXP 	Created text_16 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_16', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255.,   0.,   0.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
8.6838 	EXP 	Created text_17 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_17', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text="Let's do a practice round.", units=u'norm', win=Window(...), wrapWidth=1)
8.6852 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([-200.,    0.]), size=array([300., 300.]), texRes=128, units='pix', win=Window(...))
8.6924 	EXP 	Created text_18 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_18', opacity=1.0, ori=0, pos=array([0.2, 0. ]), rgb=array([0., 0., 0.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
8.6997 	EXP 	Created text_19 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_19', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
8.7085 	EXP 	Created text_20 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_20', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Great job!', units=u'norm', win=Window(...), wrapWidth=1)
8.7353 	EXP 	Created text_22 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_22', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
8.7626 	EXP 	Created text_21 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_21', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
8.7981 	EXP 	Created text_23 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_23', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
8.8105 	EXP 	Created text_24 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_24', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text="Okay! Let's get going.", units=u'norm', win=Window(...), wrapWidth=1)
8.8256 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='The matching task will begin soon', units=u'norm', win=Window(...), wrapWidth=1)
8.8272 	EXP 	Created image = ImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([-200.,    0.]), size=array([1., 1.]), texRes=128, units='pix', win=Window(...))
8.8348 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([0.2, 0. ]), rgb=array([0., 0., 0.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
8.8426 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
8.8549 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='This round is now complete', units=u'norm', win=Window(...), wrapWidth=1)
8.8679 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Thank you for participating!', units=u'norm', win=Window(...), wrapWidth=1)
8.8933 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
8.9161 	EXP 	Created text_7 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='An experimenter will come by to assist you', units=u'norm', win=Window(...), wrapWidth=1)
8.9445 	EXP 	text_8: autoDraw = True
11.9283 	EXP 	text_8: autoDraw = False
11.9450 	EXP 	text_9: autoDraw = True
17.9282 	EXP 	text_9: autoDraw = False
17.9444 	EXP 	text_10: autoDraw = True
23.9278 	EXP 	text_10: autoDraw = False
23.9449 	EXP 	text_13: autoDraw = True
29.9386 	EXP 	Imported images.xlsx as conditions, 1 conditions, 3 params
29.9389 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
29.9393 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/volleyball.jpg'), (u'name', u'volley ball'), (u'corrAns', u'z')])
30.2426 	EXP 	text_13: autoDraw = False
30.2426 	EXP 	text_8: autoDraw = False
30.2426 	EXP 	text_9: autoDraw = False
30.2426 	EXP 	text_10: autoDraw = False
30.2426 	EXP 	text_13: autoDraw = False
30.2426 	EXP 	image_2: image = u'images/volleyball.jpg'
30.2426 	EXP 	text_12: text = u'volley ball'
30.2426 	EXP 	image_2: autoDraw = True
30.2426 	EXP 	text_12: autoDraw = True
32.9427 	EXP 	image_2: autoDraw = False
32.9427 	EXP 	text_12: autoDraw = False
32.9427 	EXP 	text_14: autoDraw = True
38.9423 	EXP 	text_14: autoDraw = False
38.9586 	EXP 	text_15: autoDraw = True
44.9443 	EXP 	text_15: autoDraw = False
44.9443 	EXP 	text_16: autoDraw = True
50.9449 	EXP 	text_16: autoDraw = False
50.9449 	EXP 	text_17: autoDraw = True
56.9533 	EXP 	Imported images.xlsx as conditions, 1 conditions, 3 params
56.9540 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
56.9544 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/puma.jpg'), (u'name', u'puma'), (u'corrAns', u'z')])
57.1262 	EXP 	text_14: autoDraw = False
57.1262 	EXP 	text_15: autoDraw = False
57.1262 	EXP 	text_16: autoDraw = False
57.1262 	EXP 	text_17: autoDraw = False
57.1262 	EXP 	image_3: image = u'images/puma.jpg'
57.1262 	EXP 	text_18: text = u'puma'
57.1262 	EXP 	image_3: autoDraw = True
57.1262 	EXP 	text_18: autoDraw = True
58.0510 	DATA 	Keypress: z
58.0778 	EXP 	image_3: autoDraw = False
58.0778 	EXP 	text_18: autoDraw = False
58.0778 	EXP 	text_19: text = 'Correct!'
58.0778 	EXP 	text_19: autoDraw = True
59.0613 	EXP 	text_19: autoDraw = False
59.0613 	EXP 	text_19: autoDraw = False
59.0613 	EXP 	text_20: autoDraw = True
65.0615 	EXP 	text_20: autoDraw = False
65.0779 	EXP 	text_22: autoDraw = True
71.0611 	EXP 	text_22: autoDraw = False
71.0611 	EXP 	text_21: autoDraw = True
77.0617 	EXP 	text_21: autoDraw = False
77.0617 	EXP 	text_23: autoDraw = True
85.0605 	EXP 	text_23: autoDraw = False
85.0605 	EXP 	text_24: autoDraw = True
91.0522 	EXP 	Imported sounds.xlsx as conditions, 2 conditions, 1 params
91.0525 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
91.0528 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'sounds', u'sounds/animalfarm_chinese.wav')])
91.1480 	EXP 	Set  sound=sounds/animalfarm_chinese.wav
91.1480 	EXP 	Sound  started
91.1718 	EXP 	text_24: autoDraw = False
91.1718 	EXP 	text_20: autoDraw = False
91.1718 	EXP 	text_22: autoDraw = False
91.1718 	EXP 	text_21: autoDraw = False
91.1718 	EXP 	text_23: autoDraw = False
91.1718 	EXP 	text_24: autoDraw = False
91.1718 	EXP 	text_3: autoDraw = True
101.0698 	EXP 	Imported images.xlsx as conditions, 240 conditions, 3 params
101.0708 	EXP 	Created sequence: random, trialTypes=240, nReps=5, seed=None
101.0711 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/donut.jpg'), (u'name', u'rhinoceros'), (u'corrAns', u'x')])
101.3070 	EXP 	text_3: autoDraw = False
101.3070 	EXP 	text_3: autoDraw = False
101.3070 	EXP 	image: image = u'images/donut.jpg'
101.3070 	EXP 	image: size = array([300., 300.])
101.3070 	EXP 	text: text = u'rhinoceros'
101.3070 	EXP 	image: autoDraw = True
101.3070 	EXP 	text: autoDraw = True
102.1279 	DATA 	Keypress: x
102.1356 	EXP 	Sound  stopped
102.1613 	EXP 	image: autoDraw = False
102.1613 	EXP 	text: autoDraw = False
102.1613 	EXP 	text_2: text = 'Correct!'
102.1613 	EXP 	text_2: autoDraw = True
102.1614 	EXP 	Sound  stopped
102.1776 	EXP 	Sound  stopped
102.1939 	EXP 	Sound  stopped
102.2102 	EXP 	Sound  stopped
102.2275 	EXP 	Sound  stopped
102.2458 	EXP 	Sound  stopped
102.2611 	EXP 	Sound  stopped
102.2766 	EXP 	Sound  stopped
102.2936 	EXP 	Sound  stopped
102.3109 	EXP 	Sound  stopped
102.3273 	EXP 	Sound  stopped
102.3442 	EXP 	Sound  stopped
102.3598 	EXP 	Sound  stopped
102.3777 	EXP 	Sound  stopped
102.3942 	EXP 	Sound  stopped
102.4109 	EXP 	Sound  stopped
102.4278 	EXP 	Sound  stopped
102.4439 	EXP 	Sound  stopped
102.4604 	EXP 	Sound  stopped
102.4768 	EXP 	Sound  stopped
102.4959 	EXP 	Sound  stopped
102.5105 	EXP 	Sound  stopped
102.5250 	EXP 	Sound  stopped
102.5419 	EXP 	Sound  stopped
102.5581 	EXP 	Sound  stopped
102.5747 	EXP 	Sound  stopped
102.5920 	EXP 	Sound  stopped
102.6088 	EXP 	Sound  stopped
102.6240 	EXP 	Sound  stopped
102.6429 	EXP 	Sound  stopped
102.6611 	EXP 	Sound  stopped
102.6776 	EXP 	Sound  stopped
102.6944 	EXP 	Sound  stopped
102.7099 	EXP 	Sound  stopped
102.7275 	EXP 	Sound  stopped
102.7459 	EXP 	Sound  stopped
102.7608 	EXP 	Sound  stopped
102.7776 	EXP 	Sound  stopped
102.7942 	EXP 	Sound  stopped
102.8107 	EXP 	Sound  stopped
102.8275 	EXP 	Sound  stopped
102.8443 	EXP 	Sound  stopped
102.8602 	EXP 	Sound  stopped
102.8767 	EXP 	Sound  stopped
102.8941 	EXP 	Sound  stopped
102.9103 	EXP 	Sound  stopped
102.9290 	EXP 	Sound  stopped
102.9437 	EXP 	Sound  stopped
102.9585 	EXP 	Sound  stopped
102.9751 	EXP 	Sound  stopped
102.9921 	EXP 	Sound  stopped
103.0082 	EXP 	Sound  stopped
103.0251 	EXP 	Sound  stopped
103.0409 	EXP 	Sound  stopped
103.0582 	EXP 	Sound  stopped
103.0751 	EXP 	Sound  stopped
103.0913 	EXP 	Sound  stopped
103.1082 	EXP 	Sound  stopped
103.1273 	EXP 	Sound  stopped
103.1440 	EXP 	text_2: autoDraw = False
103.1440 	EXP 	text_2: autoDraw = False
103.1440 	EXP 	text_4: autoDraw = True
113.1316 	EXP 	New trial (rep=0, index=1): OrderedDict([(u'sounds', u'sounds/greatgatsby_english.wav')])
113.2423 	EXP 	Set  sound=sounds/greatgatsby_english.wav
113.2424 	EXP 	Sound  started
113.2617 	EXP 	text_4: autoDraw = False
113.2617 	EXP 	text_4: autoDraw = False
113.2617 	EXP 	text_3: autoDraw = True
123.1617 	EXP 	Imported images.xlsx as conditions, 240 conditions, 3 params
123.1627 	EXP 	Created sequence: random, trialTypes=240, nReps=5, seed=None
123.1631 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'images', u'images/pineapple01a.jpg'), (u'name', u'pineapple'), (u'corrAns', u'z')])
123.3586 	EXP 	text_3: autoDraw = False
123.3586 	EXP 	text_3: autoDraw = False
123.3586 	EXP 	image: image = u'images/pineapple01a.jpg'
123.3586 	EXP 	image: size = array([300., 300.])
123.3586 	EXP 	text: text = u'pineapple'
123.3586 	EXP 	image: autoDraw = True
123.3586 	EXP 	text: autoDraw = True
124.1946 	DATA 	Keypress: x
124.2033 	EXP 	Sound  stopped
124.2271 	EXP 	image: autoDraw = False
124.2271 	EXP 	text: autoDraw = False
124.2271 	EXP 	text_2: text = 'Wrong.'
124.2271 	EXP 	text_2: autoDraw = True
124.2272 	EXP 	Sound  stopped
124.2440 	EXP 	Sound  stopped
124.2601 	EXP 	Sound  stopped
124.2764 	EXP 	Sound  stopped
124.2930 	EXP 	Sound  stopped
124.3114 	EXP 	Sound  stopped
124.3274 	EXP 	Sound  stopped
124.3428 	EXP 	Sound  stopped
124.3607 	EXP 	Sound  stopped
124.3765 	EXP 	Sound  stopped
124.3932 	EXP 	Sound  stopped
124.4107 	EXP 	Sound  stopped
124.4272 	EXP 	Sound  stopped
124.4440 	EXP 	Sound  stopped
124.4612 	EXP 	Sound  stopped
124.4772 	EXP 	Sound  stopped
124.4942 	EXP 	Sound  stopped
124.5105 	EXP 	Sound  stopped
124.5277 	EXP 	Sound  stopped
124.5440 	EXP 	Sound  stopped
124.5623 	EXP 	Sound  stopped
124.5775 	EXP 	Sound  stopped
124.5941 	EXP 	Sound  stopped
124.6108 	EXP 	Sound  stopped
124.6276 	EXP 	Sound  stopped
124.6443 	EXP 	Sound  stopped
124.6606 	EXP 	Sound  stopped
124.6766 	EXP 	Sound  stopped
124.6940 	EXP 	Sound  stopped
124.7108 	EXP 	Sound  stopped
124.7273 	EXP 	Sound  stopped
124.7430 	EXP 	Sound  stopped
124.7596 	EXP 	Sound  stopped
124.7776 	EXP 	Sound  stopped
124.7938 	EXP 	Sound  stopped
124.8103 	EXP 	Sound  stopped
124.8274 	EXP 	Sound  stopped
124.8442 	EXP 	Sound  stopped
124.8607 	EXP 	Sound  stopped
124.8770 	EXP 	Sound  stopped
124.8933 	EXP 	Sound  stopped
124.9108 	EXP 	Sound  stopped
124.9273 	EXP 	Sound  stopped
124.9433 	EXP 	Sound  stopped
124.9606 	EXP 	Sound  stopped
124.9764 	EXP 	Sound  stopped
124.9935 	EXP 	Sound  stopped
125.0096 	EXP 	Sound  stopped
125.0264 	EXP 	Sound  stopped
125.0441 	EXP 	Sound  stopped
125.0610 	EXP 	Sound  stopped
125.0776 	EXP 	Sound  stopped
125.0944 	EXP 	Sound  stopped
125.1099 	EXP 	Sound  stopped
125.1270 	EXP 	Sound  stopped
125.1442 	EXP 	Sound  stopped
125.1609 	EXP 	Sound  stopped
125.1777 	EXP 	Sound  stopped
125.1937 	EXP 	Sound  stopped
125.2104 	EXP 	text_2: autoDraw = False
125.2104 	EXP 	text_2: autoDraw = False
125.2104 	EXP 	text_4: autoDraw = True
135.2101 	EXP 	text_4: autoDraw = False
135.2101 	EXP 	text_4: autoDraw = False
135.2101 	EXP 	text_5: autoDraw = True
141.2096 	EXP 	text_5: autoDraw = False
141.2276 	EXP 	text_6: autoDraw = True
143.4297 	DATA 	Keypress: escape
143.7098 	EXP 	window1: mouseVisible = True
